PMCID	PMID	CORDID	Alternative Document IDs	Drug Name	Drug ID	Clinical Trial ID	Clinical Trial ID Type
PMCID:PMC7307820	PMID:32468014	CORDID:de3mqy2d	DOI:10.3892/ijmm.2020.4608,PUBLISHER-ID:ijmm-46-02-0467	imatinib	DRUGBANK:DB00619	NCT04338906	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7307820	PMID:32468014	CORDID:de3mqy2d	DOI:10.3892/ijmm.2020.4608,PUBLISHER-ID:ijmm-46-02-0467	imatinib	DRUGBANK:DB00619	NCT04340232	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7307820	PMID:32468014	CORDID:de3mqy2d	DOI:10.3892/ijmm.2020.4608,PUBLISHER-ID:ijmm-46-02-0467	imatinib	DRUGBANK:DB00619	NCT04340349	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7307820	PMID:32468014	CORDID:de3mqy2d	DOI:10.3892/ijmm.2020.4608,PUBLISHER-ID:ijmm-46-02-0467	imatinib	DRUGBANK:DB00619	NCT04341675	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7307820	PMID:32468014	CORDID:de3mqy2d	DOI:10.3892/ijmm.2020.4608,PUBLISHER-ID:ijmm-46-02-0467	imatinib	DRUGBANK:DB00619	NCT04342728	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7307820	PMID:32468014	CORDID:de3mqy2d	DOI:10.3892/ijmm.2020.4608,PUBLISHER-ID:ijmm-46-02-0467	imatinib	DRUGBANK:DB00619	NCT04343001	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7307820	PMID:32468014	CORDID:de3mqy2d	DOI:10.3892/ijmm.2020.4608,PUBLISHER-ID:ijmm-46-02-0467	imatinib	DRUGBANK:DB00619	NCT04343092	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7307820	PMID:32468014	CORDID:de3mqy2d	DOI:10.3892/ijmm.2020.4608,PUBLISHER-ID:ijmm-46-02-0467	imatinib	DRUGBANK:DB00619	NCT04343248	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7307820	PMID:32468014	CORDID:de3mqy2d	DOI:10.3892/ijmm.2020.4608,PUBLISHER-ID:ijmm-46-02-0467	imatinib	DRUGBANK:DB00619	NCT04344184	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7307820	PMID:32468014	CORDID:de3mqy2d	DOI:10.3892/ijmm.2020.4608,PUBLISHER-ID:ijmm-46-02-0467	imatinib	DRUGBANK:DB00619	NCT04345419	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7307820	PMID:32468014	CORDID:de3mqy2d	DOI:10.3892/ijmm.2020.4608,PUBLISHER-ID:ijmm-46-02-0467	imatinib	DRUGBANK:DB00619	NCT04346147	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7307820	PMID:32468014	CORDID:de3mqy2d	DOI:10.3892/ijmm.2020.4608,PUBLISHER-ID:ijmm-46-02-0467	imatinib	DRUGBANK:DB00619	NCT04346628	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7307820	PMID:32468014	CORDID:de3mqy2d	DOI:10.3892/ijmm.2020.4608,PUBLISHER-ID:ijmm-46-02-0467	imatinib	DRUGBANK:DB00619	NCT04348071	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7307820	PMID:32468014	CORDID:de3mqy2d	DOI:10.3892/ijmm.2020.4608,PUBLISHER-ID:ijmm-46-02-0467	imatinib	DRUGBANK:DB00619	NCT04349241	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7307820	PMID:32468014	CORDID:de3mqy2d	DOI:10.3892/ijmm.2020.4608,PUBLISHER-ID:ijmm-46-02-0467	imatinib	DRUGBANK:DB00619	NCT04349410	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7307820	PMID:32468014	CORDID:de3mqy2d	DOI:10.3892/ijmm.2020.4608,PUBLISHER-ID:ijmm-46-02-0467	imatinib	DRUGBANK:DB00619	NCT04350320	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7307820	PMID:32468014	CORDID:de3mqy2d	DOI:10.3892/ijmm.2020.4608,PUBLISHER-ID:ijmm-46-02-0467	imatinib	DRUGBANK:DB00619	NCT04351295	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7307820	PMID:32468014	CORDID:de3mqy2d	DOI:10.3892/ijmm.2020.4608,PUBLISHER-ID:ijmm-46-02-0467	imatinib	DRUGBANK:DB00619	NCT04351347	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7307820	PMID:32468014	CORDID:de3mqy2d	DOI:10.3892/ijmm.2020.4608,PUBLISHER-ID:ijmm-46-02-0467	imatinib	DRUGBANK:DB00619	NCT04352465	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7307820	PMID:32468014	CORDID:de3mqy2d	DOI:10.3892/ijmm.2020.4608,PUBLISHER-ID:ijmm-46-02-0467	imatinib	DRUGBANK:DB00619	NCT04354805	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7307820	PMID:32468014	CORDID:de3mqy2d	DOI:10.3892/ijmm.2020.4608,PUBLISHER-ID:ijmm-46-02-0467	imatinib	DRUGBANK:DB00619	NCT04355026	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7307820	PMID:32468014	CORDID:de3mqy2d	DOI:10.3892/ijmm.2020.4608,PUBLISHER-ID:ijmm-46-02-0467	imatinib	DRUGBANK:DB00619	NCT04355494	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7307820	PMID:32468014	CORDID:de3mqy2d	DOI:10.3892/ijmm.2020.4608,PUBLISHER-ID:ijmm-46-02-0467	imatinib	DRUGBANK:DB00619	NCT04355936	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7307820	PMID:32468014	CORDID:de3mqy2d	DOI:10.3892/ijmm.2020.4608,PUBLISHER-ID:ijmm-46-02-0467	imatinib	DRUGBANK:DB00619	NCT04356495	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7307820	PMID:32468014	CORDID:de3mqy2d	DOI:10.3892/ijmm.2020.4608,PUBLISHER-ID:ijmm-46-02-0467	imatinib	DRUGBANK:DB00619	NCT04356677	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7307820	PMID:32468014	CORDID:de3mqy2d	DOI:10.3892/ijmm.2020.4608,PUBLISHER-ID:ijmm-46-02-0467	imatinib	DRUGBANK:DB00619	NCT04357613	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7307820	PMID:32468014	CORDID:de3mqy2d	DOI:10.3892/ijmm.2020.4608,PUBLISHER-ID:ijmm-46-02-0467	imatinib	DRUGBANK:DB00619	NCT04358549	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7307820	PMID:32468014	CORDID:de3mqy2d	DOI:10.3892/ijmm.2020.4608,PUBLISHER-ID:ijmm-46-02-0467	imatinib	DRUGBANK:DB00619	NCT04359615	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7307820	PMID:32468014	CORDID:de3mqy2d	DOI:10.3892/ijmm.2020.4608,PUBLISHER-ID:ijmm-46-02-0467	imatinib	DRUGBANK:DB00619	NCT04359680	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7307820	PMID:32468014	CORDID:de3mqy2d	DOI:10.3892/ijmm.2020.4608,PUBLISHER-ID:ijmm-46-02-0467	imatinib	DRUGBANK:DB00619	NCT04360356	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7307820	PMID:32468014	CORDID:de3mqy2d	DOI:10.3892/ijmm.2020.4608,PUBLISHER-ID:ijmm-46-02-0467	imatinib	DRUGBANK:DB00619	NCT04361643	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7307820	PMID:32468014	CORDID:de3mqy2d	DOI:10.3892/ijmm.2020.4608,PUBLISHER-ID:ijmm-46-02-0467	imatinib	DRUGBANK:DB00619	NCT04366089	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7307820	PMID:32468014	CORDID:de3mqy2d	DOI:10.3892/ijmm.2020.4608,PUBLISHER-ID:ijmm-46-02-0467	imatinib	DRUGBANK:DB00619	NCT04372082	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7308737	PMID:32623296	CORDID:z6my1d83	DOI:10.1016/j.ctrv.2020.102063,PUBLISHER-ID:102063,PUBLISHER-ID:S0305-7372(20)30101-8	imatinib	DRUGBANK:DB00619	NCT04315948	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7309307	PMID:32546018	CORDID:eiulendi	DOI:10.1080/03602532.2020.1770782,PUBLISHER-ID:1770782	imatinib	DRUGBANK:DB00619	NCT04308668	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7309335	PMID:32567371	CORDID:cesemos0	DOI:10.1177/1534735420932652,PUBLISHER-ID:10.1177_1534735420932652	imatinib	DRUGBANK:DB00619	NCT03680274	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7309335	PMID:32567371	CORDID:cesemos0	DOI:10.1177/1534735420932652,PUBLISHER-ID:10.1177_1534735420932652	imatinib	DRUGBANK:DB00619	NCT04344184	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7309335	PMID:32567371	CORDID:cesemos0	DOI:10.1177/1534735420932652,PUBLISHER-ID:10.1177_1534735420932652	imatinib	DRUGBANK:DB00619	NCT04357782	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7312112	PMID:32583086	CORDID:b9cmviny	DOI:10.1007/s00277-020-04138-8,PUBLISHER-ID:4138	imatinib	DRUGBANK:DB00619	NCT03891901	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7312112	PMID:32583086	CORDID:b9cmviny	DOI:10.1007/s00277-020-04138-8,PUBLISHER-ID:4138	imatinib	DRUGBANK:DB00619	NCT04288713	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7312112	PMID:32583086	CORDID:b9cmviny	DOI:10.1007/s00277-020-04138-8,PUBLISHER-ID:4138	imatinib	DRUGBANK:DB00619	NCT04333407	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7312112	PMID:32583086	CORDID:b9cmviny	DOI:10.1007/s00277-020-04138-8,PUBLISHER-ID:4138	imatinib	DRUGBANK:DB00619	NCT04333420	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7315836	PMID:32539378	CORDID:9jwma2y6	DOI:10.1021/acs.jmedchem.0c00502	imatinib	DRUGBANK:DB00619	ChiCTR2000029609	CTI:ChineseClinicalTrialIdentifier
PMCID:PMC7323060	PMID:32511912	CORDID:2kfmgr7k	DOI:10.1021/acs.jmedchem.0c00606	imatinib	DRUGBANK:DB00619	NCT04257654	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7323060	PMID:32511912	CORDID:2kfmgr7k	DOI:10.1021/acs.jmedchem.0c00606	imatinib	DRUGBANK:DB00619	NCT04276688	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7323606	PMID:32661214	CORDID:z88imi7f	DOI:10.1007/s12038-020-00067-w,PUBLISHER-ID:67	imatinib	DRUGBANK:DB00619	NCT04287686	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7323606	PMID:32661214	CORDID:z88imi7f	DOI:10.1007/s12038-020-00067-w,PUBLISHER-ID:67	imatinib	DRUGBANK:DB00619	NCT04315480	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7331117	PMID:32616710	CORDID:ip4wpdib	DOI:10.1038/s41392-020-00213-8,PUBLISHER-ID:213	imatinib	DRUGBANK:DB00619	NCT00005827	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7331117	PMID:32616710	CORDID:ip4wpdib	DOI:10.1038/s41392-020-00213-8,PUBLISHER-ID:213	imatinib	DRUGBANK:DB00619	NCT00099008	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7331117	PMID:32616710	CORDID:ip4wpdib	DOI:10.1038/s41392-020-00213-8,PUBLISHER-ID:213	imatinib	DRUGBANK:DB00619	NCT00118040	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7331117	PMID:32616710	CORDID:ip4wpdib	DOI:10.1038/s41392-020-00213-8,PUBLISHER-ID:213	imatinib	DRUGBANK:DB00619	NCT00244933	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7331117	PMID:32616710	CORDID:ip4wpdib	DOI:10.1038/s41392-020-00213-8,PUBLISHER-ID:213	imatinib	DRUGBANK:DB00619	NCT00290758	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7331117	PMID:32616710	CORDID:ip4wpdib	DOI:10.1038/s41392-020-00213-8,PUBLISHER-ID:213	imatinib	DRUGBANK:DB00619	NCT00312819	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7331117	PMID:32616710	CORDID:ip4wpdib	DOI:10.1038/s41392-020-00213-8,PUBLISHER-ID:213	imatinib	DRUGBANK:DB00619	NCT01118741	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7331117	PMID:32616710	CORDID:ip4wpdib	DOI:10.1038/s41392-020-00213-8,PUBLISHER-ID:213	imatinib	DRUGBANK:DB00619	NCT01729260	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7331117	PMID:32616710	CORDID:ip4wpdib	DOI:10.1038/s41392-020-00213-8,PUBLISHER-ID:213	imatinib	DRUGBANK:DB00619	NCT01837862	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7331117	PMID:32616710	CORDID:ip4wpdib	DOI:10.1038/s41392-020-00213-8,PUBLISHER-ID:213	imatinib	DRUGBANK:DB00619	NCT01839955	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7331117	PMID:32616710	CORDID:ip4wpdib	DOI:10.1038/s41392-020-00213-8,PUBLISHER-ID:213	imatinib	DRUGBANK:DB00619	NCT01844076	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7331117	PMID:32616710	CORDID:ip4wpdib	DOI:10.1038/s41392-020-00213-8,PUBLISHER-ID:213	imatinib	DRUGBANK:DB00619	NCT01907165	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7331117	PMID:32616710	CORDID:ip4wpdib	DOI:10.1038/s41392-020-00213-8,PUBLISHER-ID:213	imatinib	DRUGBANK:DB00619	NCT01935700	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7331117	PMID:32616710	CORDID:ip4wpdib	DOI:10.1038/s41392-020-00213-8,PUBLISHER-ID:213	imatinib	DRUGBANK:DB00619	NCT02101008	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7331117	PMID:32616710	CORDID:ip4wpdib	DOI:10.1038/s41392-020-00213-8,PUBLISHER-ID:213	imatinib	DRUGBANK:DB00619	NCT02519582	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7331117	PMID:32616710	CORDID:ip4wpdib	DOI:10.1038/s41392-020-00213-8,PUBLISHER-ID:213	imatinib	DRUGBANK:DB00619	NCT02532114	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7331117	PMID:32616710	CORDID:ip4wpdib	DOI:10.1038/s41392-020-00213-8,PUBLISHER-ID:213	imatinib	DRUGBANK:DB00619	NCT02644291	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7331117	PMID:32616710	CORDID:ip4wpdib	DOI:10.1038/s41392-020-00213-8,PUBLISHER-ID:213	imatinib	DRUGBANK:DB00619	NCT03123978	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7331117	PMID:32616710	CORDID:ip4wpdib	DOI:10.1038/s41392-020-00213-8,PUBLISHER-ID:213	imatinib	DRUGBANK:DB00619	NCT03281096	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7331117	PMID:32616710	CORDID:ip4wpdib	DOI:10.1038/s41392-020-00213-8,PUBLISHER-ID:213	imatinib	DRUGBANK:DB00619	NCT03333265	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7331117	PMID:32616710	CORDID:ip4wpdib	DOI:10.1038/s41392-020-00213-8,PUBLISHER-ID:213	imatinib	DRUGBANK:DB00619	NCT03925662	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7331117	PMID:32616710	CORDID:ip4wpdib	DOI:10.1038/s41392-020-00213-8,PUBLISHER-ID:213	imatinib	DRUGBANK:DB00619	NCT04264260	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7336712	PMID:32702077	CORDID:jvenua7z	DOI:10.21203/rs.3.rs-25643/v1,OTHER:10.21203/rs.3.rs-25643	imatinib	DRUGBANK:DB00619	NCT02735707	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7336712	PMID:32702077	CORDID:jvenua7z	DOI:10.21203/rs.3.rs-25643/v1,OTHER:10.21203/rs.3.rs-25643	imatinib	DRUGBANK:DB00619	NCT04273529	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7336712	PMID:32702077	CORDID:jvenua7z	DOI:10.21203/rs.3.rs-25643/v1,OTHER:10.21203/rs.3.rs-25643	imatinib	DRUGBANK:DB00619	NCT04320277	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7348065	PMID:32719749	CORDID:5iq9n17g	DOI:10.3389/fonc.2020.01267	imatinib	DRUGBANK:DB00619	NCT04320277	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7348065	PMID:32719749	CORDID:5iq9n17g	DOI:10.3389/fonc.2020.01267	imatinib	DRUGBANK:DB00619	NCT04375397	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7350231	PMID:32585913	CORDID:ydywrk62	DOI:10.3390/vaccines8020335,PUBLISHER-ID:vaccines-08-00335	imatinib	DRUGBANK:DB00619	ChiCTR2000029387	CTI:ChineseClinicalTrialIdentifier
PMCID:PMC7350231	PMID:32585913	CORDID:ydywrk62	DOI:10.3390/vaccines8020335,PUBLISHER-ID:vaccines-08-00335	imatinib	DRUGBANK:DB00619	ChiCTR2000029539	CTI:ChineseClinicalTrialIdentifier
PMCID:PMC7350231	PMID:32585913	CORDID:ydywrk62	DOI:10.3390/vaccines8020335,PUBLISHER-ID:vaccines-08-00335	imatinib	DRUGBANK:DB00619	ChiCTR2000029544	CTI:ChineseClinicalTrialIdentifier
PMCID:PMC7350231	PMID:32585913	CORDID:ydywrk62	DOI:10.3390/vaccines8020335,PUBLISHER-ID:vaccines-08-00335	imatinib	DRUGBANK:DB00619	ChiCTR2000029600	CTI:ChineseClinicalTrialIdentifier
PMCID:PMC7350231	PMID:32585913	CORDID:ydywrk62	DOI:10.3390/vaccines8020335,PUBLISHER-ID:vaccines-08-00335	imatinib	DRUGBANK:DB00619	ChiCTR2000029609	CTI:ChineseClinicalTrialIdentifier
PMCID:PMC7350231	PMID:32585913	CORDID:ydywrk62	DOI:10.3390/vaccines8020335,PUBLISHER-ID:vaccines-08-00335	imatinib	DRUGBANK:DB00619	NCT03891420	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7350231	PMID:32585913	CORDID:ydywrk62	DOI:10.3390/vaccines8020335,PUBLISHER-ID:vaccines-08-00335	imatinib	DRUGBANK:DB00619	NCT04251871	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7350231	PMID:32585913	CORDID:ydywrk62	DOI:10.3390/vaccines8020335,PUBLISHER-ID:vaccines-08-00335	imatinib	DRUGBANK:DB00619	NCT04252274	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7350231	PMID:32585913	CORDID:ydywrk62	DOI:10.3390/vaccines8020335,PUBLISHER-ID:vaccines-08-00335	imatinib	DRUGBANK:DB00619	NCT04254874	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7350231	PMID:32585913	CORDID:ydywrk62	DOI:10.3390/vaccines8020335,PUBLISHER-ID:vaccines-08-00335	imatinib	DRUGBANK:DB00619	NCT04255017	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7350231	PMID:32585913	CORDID:ydywrk62	DOI:10.3390/vaccines8020335,PUBLISHER-ID:vaccines-08-00335	imatinib	DRUGBANK:DB00619	NCT04260594	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7350231	PMID:32585913	CORDID:ydywrk62	DOI:10.3390/vaccines8020335,PUBLISHER-ID:vaccines-08-00335	imatinib	DRUGBANK:DB00619	NCT04261270	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7350231	PMID:32585913	CORDID:ydywrk62	DOI:10.3390/vaccines8020335,PUBLISHER-ID:vaccines-08-00335	imatinib	DRUGBANK:DB00619	NCT04261517	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7350231	PMID:32585913	CORDID:ydywrk62	DOI:10.3390/vaccines8020335,PUBLISHER-ID:vaccines-08-00335	imatinib	DRUGBANK:DB00619	NCT04261907	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7350231	PMID:32585913	CORDID:ydywrk62	DOI:10.3390/vaccines8020335,PUBLISHER-ID:vaccines-08-00335	imatinib	DRUGBANK:DB00619	NCT04276688	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7350231	PMID:32585913	CORDID:ydywrk62	DOI:10.3390/vaccines8020335,PUBLISHER-ID:vaccines-08-00335	imatinib	DRUGBANK:DB00619	NCT04286503	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7350231	PMID:32585913	CORDID:ydywrk62	DOI:10.3390/vaccines8020335,PUBLISHER-ID:vaccines-08-00335	imatinib	DRUGBANK:DB00619	NCT04288713	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7350231	PMID:32585913	CORDID:ydywrk62	DOI:10.3390/vaccines8020335,PUBLISHER-ID:vaccines-08-00335	imatinib	DRUGBANK:DB00619	NCT04292730	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7350231	PMID:32585913	CORDID:ydywrk62	DOI:10.3390/vaccines8020335,PUBLISHER-ID:vaccines-08-00335	imatinib	DRUGBANK:DB00619	NCT04292899	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7350231	PMID:32585913	CORDID:ydywrk62	DOI:10.3390/vaccines8020335,PUBLISHER-ID:vaccines-08-00335	imatinib	DRUGBANK:DB00619	NCT04295551	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7350231	PMID:32585913	CORDID:ydywrk62	DOI:10.3390/vaccines8020335,PUBLISHER-ID:vaccines-08-00335	imatinib	DRUGBANK:DB00619	NCT04303507	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7350231	PMID:32585913	CORDID:ydywrk62	DOI:10.3390/vaccines8020335,PUBLISHER-ID:vaccines-08-00335	imatinib	DRUGBANK:DB00619	NCT04306705	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7350231	PMID:32585913	CORDID:ydywrk62	DOI:10.3390/vaccines8020335,PUBLISHER-ID:vaccines-08-00335	imatinib	DRUGBANK:DB00619	NCT04310228	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7350231	PMID:32585913	CORDID:ydywrk62	DOI:10.3390/vaccines8020335,PUBLISHER-ID:vaccines-08-00335	imatinib	DRUGBANK:DB00619	NCT04315298	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7350231	PMID:32585913	CORDID:ydywrk62	DOI:10.3390/vaccines8020335,PUBLISHER-ID:vaccines-08-00335	imatinib	DRUGBANK:DB00619	NCT04317092	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7350231	PMID:32585913	CORDID:ydywrk62	DOI:10.3390/vaccines8020335,PUBLISHER-ID:vaccines-08-00335	imatinib	DRUGBANK:DB00619	NCT04320615	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7350231	PMID:32585913	CORDID:ydywrk62	DOI:10.3390/vaccines8020335,PUBLISHER-ID:vaccines-08-00335	imatinib	DRUGBANK:DB00619	NCT04321096	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7350231	PMID:32585913	CORDID:ydywrk62	DOI:10.3390/vaccines8020335,PUBLISHER-ID:vaccines-08-00335	imatinib	DRUGBANK:DB00619	NCT04321278	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7350231	PMID:32585913	CORDID:ydywrk62	DOI:10.3390/vaccines8020335,PUBLISHER-ID:vaccines-08-00335	imatinib	DRUGBANK:DB00619	NCT04321993	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7350231	PMID:32585913	CORDID:ydywrk62	DOI:10.3390/vaccines8020335,PUBLISHER-ID:vaccines-08-00335	imatinib	DRUGBANK:DB00619	NCT04324073	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7350231	PMID:32585913	CORDID:ydywrk62	DOI:10.3390/vaccines8020335,PUBLISHER-ID:vaccines-08-00335	imatinib	DRUGBANK:DB00619	NCT04329650	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7350231	PMID:32585913	CORDID:ydywrk62	DOI:10.3390/vaccines8020335,PUBLISHER-ID:vaccines-08-00335	imatinib	DRUGBANK:DB00619	NCT04330638	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7350231	PMID:32585913	CORDID:ydywrk62	DOI:10.3390/vaccines8020335,PUBLISHER-ID:vaccines-08-00335	imatinib	DRUGBANK:DB00619	NCT04332094	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7350231	PMID:32585913	CORDID:ydywrk62	DOI:10.3390/vaccines8020335,PUBLISHER-ID:vaccines-08-00335	imatinib	DRUGBANK:DB00619	NCT04332913	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7350231	PMID:32585913	CORDID:ydywrk62	DOI:10.3390/vaccines8020335,PUBLISHER-ID:vaccines-08-00335	imatinib	DRUGBANK:DB00619	NCT04333628	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7350231	PMID:32585913	CORDID:ydywrk62	DOI:10.3390/vaccines8020335,PUBLISHER-ID:vaccines-08-00335	imatinib	DRUGBANK:DB00619	NCT04334044	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7350231	PMID:32585913	CORDID:ydywrk62	DOI:10.3390/vaccines8020335,PUBLISHER-ID:vaccines-08-00335	imatinib	DRUGBANK:DB00619	NCT04335786	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7350231	PMID:32585913	CORDID:ydywrk62	DOI:10.3390/vaccines8020335,PUBLISHER-ID:vaccines-08-00335	imatinib	DRUGBANK:DB00619	NCT04338906	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7350231	PMID:32585913	CORDID:ydywrk62	DOI:10.3390/vaccines8020335,PUBLISHER-ID:vaccines-08-00335	imatinib	DRUGBANK:DB00619	NCT04341727	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7350231	PMID:32585913	CORDID:ydywrk62	DOI:10.3390/vaccines8020335,PUBLISHER-ID:vaccines-08-00335	imatinib	DRUGBANK:DB00619	NCT04345276	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7350231	PMID:32585913	CORDID:ydywrk62	DOI:10.3390/vaccines8020335,PUBLISHER-ID:vaccines-08-00335	imatinib	DRUGBANK:DB00619	NCT04345289	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7350231	PMID:32585913	CORDID:ydywrk62	DOI:10.3390/vaccines8020335,PUBLISHER-ID:vaccines-08-00335	imatinib	DRUGBANK:DB00619	NCT04346355	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7350231	PMID:32585913	CORDID:ydywrk62	DOI:10.3390/vaccines8020335,PUBLISHER-ID:vaccines-08-00335	imatinib	DRUGBANK:DB00619	NCT04348695	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7350231	PMID:32585913	CORDID:ydywrk62	DOI:10.3390/vaccines8020335,PUBLISHER-ID:vaccines-08-00335	imatinib	DRUGBANK:DB00619	NCT04349371	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7350231	PMID:32585913	CORDID:ydywrk62	DOI:10.3390/vaccines8020335,PUBLISHER-ID:vaccines-08-00335	imatinib	DRUGBANK:DB00619	NCT04355494	CTI:AmericanClinicalTrialIdentifier
