PMCID	PMID	CORDID	Alternative Document IDs	Drug Name	Drug ID	Clinical Trial ID	Clinical Trial ID Type
PMCID:PMC7532748	PMID:33022293	CORDID:szb12vfg	DOI:10.1016/j.medmal.2020.09.013,PII:S0399-077X(20)30711-3	ivermectin	DRUGBANK:DB00602	NCT04369365	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7532748	PMID:33022293	CORDID:szb12vfg	DOI:10.1016/j.medmal.2020.09.013,PII:S0399-077X(20)30711-3	ivermectin	DRUGBANK:DB00602	NCT04383548	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7532748	PMID:33022293	CORDID:szb12vfg	DOI:10.1016/j.medmal.2020.09.013,PII:S0399-077X(20)30711-3	ivermectin	DRUGBANK:DB00602	NCT04435314	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7532748	PMID:33022293	CORDID:szb12vfg	DOI:10.1016/j.medmal.2020.09.013,PII:S0399-077X(20)30711-3	ivermectin	DRUGBANK:DB00602	NCT04446104	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7532748	PMID:33022293	CORDID:szb12vfg	DOI:10.1016/j.medmal.2020.09.013,PII:S0399-077X(20)30711-3	ivermectin	DRUGBANK:DB00602	NCT04452318	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7532748	PMID:33022293	CORDID:szb12vfg	DOI:10.1016/j.medmal.2020.09.013,PII:S0399-077X(20)30711-3	ivermectin	DRUGBANK:DB00602	NCT04452773	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7534958	PMID:33027420	CORDID:rgm9ffpk	DOI:10.1590/0074-02760200254,OTHER:00202	ivermectin	DRUGBANK:DB00602	NCT04252664	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7534958	PMID:33027420	CORDID:rgm9ffpk	DOI:10.1590/0074-02760200254,OTHER:00202	ivermectin	DRUGBANK:DB00602	NCT04257656	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7534958	PMID:33027420	CORDID:rgm9ffpk	DOI:10.1590/0074-02760200254,OTHER:00202	ivermectin	DRUGBANK:DB00602	NCT04276688	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7534958	PMID:33027420	CORDID:rgm9ffpk	DOI:10.1590/0074-02760200254,OTHER:00202	ivermectin	DRUGBANK:DB00602	NCT04280705	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7534958	PMID:33027420	CORDID:rgm9ffpk	DOI:10.1590/0074-02760200254,OTHER:00202	ivermectin	DRUGBANK:DB00602	NCT04292899	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7534958	PMID:33027420	CORDID:rgm9ffpk	DOI:10.1590/0074-02760200254,OTHER:00202	ivermectin	DRUGBANK:DB00602	NCT04343768	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7536086	PMID:32898468	CORDID:5mtiiqgw	DOI:10.1098/rsob.200174,PUBLISHER-ID:rsob200174	ivermectin	DRUGBANK:DB00602	NCT04342182	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7536086	PMID:32898468	CORDID:5mtiiqgw	DOI:10.1098/rsob.200174,PUBLISHER-ID:rsob200174	ivermectin	DRUGBANK:DB00602	NCT04346446	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7536086	PMID:32898468	CORDID:5mtiiqgw	DOI:10.1098/rsob.200174,PUBLISHER-ID:rsob200174	ivermectin	DRUGBANK:DB00602	NCT04356534	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7536086	PMID:32898468	CORDID:5mtiiqgw	DOI:10.1098/rsob.200174,PUBLISHER-ID:rsob200174	ivermectin	DRUGBANK:DB00602	NCT04374526	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7536086	PMID:32898468	CORDID:5mtiiqgw	DOI:10.1098/rsob.200174,PUBLISHER-ID:rsob200174	ivermectin	DRUGBANK:DB00602	NCT04384497	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7536551	PMID:33035643	CORDID:g28sx9qu	827e625d29c9ef88383d2baf38ea089e5e72ca5a,DOI:10.1016/j.meegid.2020.104583,S2ID:222136731	ivermectin	DRUGBANK:DB00602	ChiCTR2000029308	CTI:ChineseClinicalTrialIdentifier
PMCID:PMC7536551	PMID:33035643	CORDID:g28sx9qu	DOI:10.1016/j.meegid.2020.104583,PII:S1567-1348(20)30414-7,PUBLISHER-ID:104583	ivermectin	DRUGBANK:DB00602	ChiCTR2000029308	CTI:ChineseClinicalTrialIdentifier
PMCID:PMC7539757	PMID:33029696	CORDID:ejyrd9ig	DOI:10.1007/s11010-020-03924-2,PUBLISHER-ID:3924	ivermectin	DRUGBANK:DB00602	ChiCTR2000029308	CTI:ChineseClinicalTrialIdentifier
PMCID:PMC7539757	PMID:33029696	CORDID:ejyrd9ig	DOI:10.1007/s11010-020-03924-2,PUBLISHER-ID:3924	ivermectin	DRUGBANK:DB00602	ChiCTR2000029600	CTI:ChineseClinicalTrialIdentifier
PMCID:PMC7539757	PMID:33029696	CORDID:ejyrd9ig	DOI:10.1007/s11010-020-03924-2,PUBLISHER-ID:3924	ivermectin	DRUGBANK:DB00602	ChiCTR2000029765	CTI:ChineseClinicalTrialIdentifier
PMCID:PMC7539757	PMID:33029696	CORDID:ejyrd9ig	DOI:10.1007/s11010-020-03924-2,PUBLISHER-ID:3924	ivermectin	DRUGBANK:DB00602	ChiCTR2000030089	CTI:ChineseClinicalTrialIdentifier
PMCID:PMC7539757	PMID:33029696	CORDID:ejyrd9ig	DOI:10.1007/s11010-020-03924-2,PUBLISHER-ID:3924	ivermectin	DRUGBANK:DB00602	ChiCTR200030254	CTI:ChineseClinicalTrialIdentifier
PMCID:PMC7539757	PMID:33029696	CORDID:ejyrd9ig	DOI:10.1007/s11010-020-03924-2,PUBLISHER-ID:3924	ivermectin	DRUGBANK:DB00602	NCT04344535	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7539757	PMID:33029696	CORDID:ejyrd9ig	DOI:10.1007/s11010-020-03924-2,PUBLISHER-ID:3924	ivermectin	DRUGBANK:DB00602	NCT04345679	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7539757	PMID:33029696	CORDID:ejyrd9ig	DOI:10.1007/s11010-020-03924-2,PUBLISHER-ID:3924	ivermectin	DRUGBANK:DB00602	NCT04373460	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7539757	PMID:33029696	CORDID:ejyrd9ig	DOI:10.1007/s11010-020-03924-2,PUBLISHER-ID:3924	ivermectin	DRUGBANK:DB00602	NCT04374487	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7539757	PMID:33029696	CORDID:ejyrd9ig	DOI:10.1007/s11010-020-03924-2,PUBLISHER-ID:3924	ivermectin	DRUGBANK:DB00602	NCT04377672	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7542224	PMID:33072781	CORDID:v2ihhtl0	DOI:10.3389/fmed.2020.552991	ivermectin	DRUGBANK:DB00602	NCT04257656	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7542224	PMID:33072781	CORDID:v2ihhtl0	DOI:10.3389/fmed.2020.552991	ivermectin	DRUGBANK:DB00602	NCT04292730	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7542224	PMID:33072781	CORDID:v2ihhtl0	DOI:10.3389/fmed.2020.552991	ivermectin	DRUGBANK:DB00602	NCT04292899	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7542224	PMID:33072781	CORDID:v2ihhtl0	DOI:10.3389/fmed.2020.552991	ivermectin	DRUGBANK:DB00602	NCT04308668	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7546238	PMID:33072869	CORDID:6pwyoici	DOI:10.1016/j.medcle.2020.06.024,PII:S2387-0206(20)30465-4	ivermectin	DRUGBANK:DB00602	NCT04315298	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7547373	PMID:33131530	CORDID:yehnlabq	DOI:10.1016/j.compbiomed.2020.104051,PII:S0010-4825(20)30382-6,PUBLISHER-ID:104051	ivermectin	DRUGBANK:DB00602	NCT04252664	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7547373	PMID:33131530	CORDID:yehnlabq	DOI:10.1016/j.compbiomed.2020.104051,PII:S0010-4825(20)30382-6,PUBLISHER-ID:104051	ivermectin	DRUGBANK:DB00602	NCT04255017	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7547373	PMID:33131530	CORDID:yehnlabq	DOI:10.1016/j.compbiomed.2020.104051,PII:S0010-4825(20)30382-6,PUBLISHER-ID:104051	ivermectin	DRUGBANK:DB00602	NCT04257656	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7547373	PMID:33131530	CORDID:yehnlabq	DOI:10.1016/j.compbiomed.2020.104051,PII:S0010-4825(20)30382-6,PUBLISHER-ID:104051	ivermectin	DRUGBANK:DB00602	NCT04260594	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7547373	PMID:33131530	CORDID:yehnlabq	DOI:10.1016/j.compbiomed.2020.104051,PII:S0010-4825(20)30382-6,PUBLISHER-ID:104051	ivermectin	DRUGBANK:DB00602	NCT04261426	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7547373	PMID:33131530	CORDID:yehnlabq	DOI:10.1016/j.compbiomed.2020.104051,PII:S0010-4825(20)30382-6,PUBLISHER-ID:104051	ivermectin	DRUGBANK:DB00602	NCT04263402	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7547373	PMID:33131530	CORDID:yehnlabq	DOI:10.1016/j.compbiomed.2020.104051,PII:S0010-4825(20)30382-6,PUBLISHER-ID:104051	ivermectin	DRUGBANK:DB00602	NCT04273321	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7547373	PMID:33131530	CORDID:yehnlabq	DOI:10.1016/j.compbiomed.2020.104051,PII:S0010-4825(20)30382-6,PUBLISHER-ID:104051	ivermectin	DRUGBANK:DB00602	NCT04273529	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7547373	PMID:33131530	CORDID:yehnlabq	DOI:10.1016/j.compbiomed.2020.104051,PII:S0010-4825(20)30382-6,PUBLISHER-ID:104051	ivermectin	DRUGBANK:DB00602	NCT04273581	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7547373	PMID:33131530	CORDID:yehnlabq	DOI:10.1016/j.compbiomed.2020.104051,PII:S0010-4825(20)30382-6,PUBLISHER-ID:104051	ivermectin	DRUGBANK:DB00602	NCT04275414	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7547373	PMID:33131530	CORDID:yehnlabq	DOI:10.1016/j.compbiomed.2020.104051,PII:S0010-4825(20)30382-6,PUBLISHER-ID:104051	ivermectin	DRUGBANK:DB00602	NCT04276688	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7547373	PMID:33131530	CORDID:yehnlabq	DOI:10.1016/j.compbiomed.2020.104051,PII:S0010-4825(20)30382-6,PUBLISHER-ID:104051	ivermectin	DRUGBANK:DB00602	NCT04280224	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7547373	PMID:33131530	CORDID:yehnlabq	DOI:10.1016/j.compbiomed.2020.104051,PII:S0010-4825(20)30382-6,PUBLISHER-ID:104051	ivermectin	DRUGBANK:DB00602	NCT04287686	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7547373	PMID:33131530	CORDID:yehnlabq	DOI:10.1016/j.compbiomed.2020.104051,PII:S0010-4825(20)30382-6,PUBLISHER-ID:104051	ivermectin	DRUGBANK:DB00602	NCT04293887	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7547373	PMID:33131530	CORDID:yehnlabq	DOI:10.1016/j.compbiomed.2020.104051,PII:S0010-4825(20)30382-6,PUBLISHER-ID:104051	ivermectin	DRUGBANK:DB00602	NCT04306393	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7547373	PMID:33131530	CORDID:yehnlabq	DOI:10.1016/j.compbiomed.2020.104051,PII:S0010-4825(20)30382-6,PUBLISHER-ID:104051	ivermectin	DRUGBANK:DB00602	NCT04315298	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7547373	PMID:33131530	CORDID:yehnlabq	DOI:10.1016/j.compbiomed.2020.104051,PII:S0010-4825(20)30382-6,PUBLISHER-ID:104051	ivermectin	DRUGBANK:DB00602	NCT04317092	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7547373	PMID:33131530	CORDID:yehnlabq	DOI:10.1016/j.compbiomed.2020.104051,PII:S0010-4825(20)30382-6,PUBLISHER-ID:104051	ivermectin	DRUGBANK:DB00602	NCT04323228	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7547373	PMID:33131530	CORDID:yehnlabq	DOI:10.1016/j.compbiomed.2020.104051,PII:S0010-4825(20)30382-6,PUBLISHER-ID:104051	ivermectin	DRUGBANK:DB00602	NCT04323592	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7547373	PMID:33131530	CORDID:yehnlabq	DOI:10.1016/j.compbiomed.2020.104051,PII:S0010-4825(20)30382-6,PUBLISHER-ID:104051	ivermectin	DRUGBANK:DB00602	NCT04327401	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7547373	PMID:33131530	CORDID:yehnlabq	DOI:10.1016/j.compbiomed.2020.104051,PII:S0010-4825(20)30382-6,PUBLISHER-ID:104051	ivermectin	DRUGBANK:DB00602	NCT04342221	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7547373	PMID:33131530	CORDID:yehnlabq	DOI:10.1016/j.compbiomed.2020.104051,PII:S0010-4825(20)30382-6,PUBLISHER-ID:104051	ivermectin	DRUGBANK:DB00602	NCT04345692	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7547373	PMID:33131530	CORDID:yehnlabq	DOI:10.1016/j.compbiomed.2020.104051,PII:S0010-4825(20)30382-6,PUBLISHER-ID:104051	ivermectin	DRUGBANK:DB00602	NCT04348071	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7547373	PMID:33131530	CORDID:yehnlabq	DOI:10.1016/j.compbiomed.2020.104051,PII:S0010-4825(20)30382-6,PUBLISHER-ID:104051	ivermectin	DRUGBANK:DB00602	NCT04348695	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7547373	PMID:33131530	CORDID:yehnlabq	DOI:10.1016/j.compbiomed.2020.104051,PII:S0010-4825(20)30382-6,PUBLISHER-ID:104051	ivermectin	DRUGBANK:DB00602	NCT04351490	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7547373	PMID:33131530	CORDID:yehnlabq	DOI:10.1016/j.compbiomed.2020.104051,PII:S0010-4825(20)30382-6,PUBLISHER-ID:104051	ivermectin	DRUGBANK:DB00602	NCT04353180	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7547373	PMID:33131530	CORDID:yehnlabq	DOI:10.1016/j.compbiomed.2020.104051,PII:S0010-4825(20)30382-6,PUBLISHER-ID:104051	ivermectin	DRUGBANK:DB00602	NCT04357730	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7547373	PMID:33131530	CORDID:yehnlabq	DOI:10.1016/j.compbiomed.2020.104051,PII:S0010-4825(20)30382-6,PUBLISHER-ID:104051	ivermectin	DRUGBANK:DB00602	NCT04359316	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7547373	PMID:33131530	CORDID:yehnlabq	DOI:10.1016/j.compbiomed.2020.104051,PII:S0010-4825(20)30382-6,PUBLISHER-ID:104051	ivermectin	DRUGBANK:DB00602	NCT04359329	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7547373	PMID:33131530	CORDID:yehnlabq	DOI:10.1016/j.compbiomed.2020.104051,PII:S0010-4825(20)30382-6,PUBLISHER-ID:104051	ivermectin	DRUGBANK:DB00602	NCT04359615	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7547373	PMID:33131530	CORDID:yehnlabq	DOI:10.1016/j.compbiomed.2020.104051,PII:S0010-4825(20)30382-6,PUBLISHER-ID:104051	ivermectin	DRUGBANK:DB00602	NCT04361214	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7547373	PMID:33131530	CORDID:yehnlabq	DOI:10.1016/j.compbiomed.2020.104051,PII:S0010-4825(20)30382-6,PUBLISHER-ID:104051	ivermectin	DRUGBANK:DB00602	NCT04365309	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7547373	PMID:33131530	CORDID:yehnlabq	DOI:10.1016/j.compbiomed.2020.104051,PII:S0010-4825(20)30382-6,PUBLISHER-ID:104051	ivermectin	DRUGBANK:DB00602	NCT04366089	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7547373	PMID:33131530	CORDID:yehnlabq	DOI:10.1016/j.compbiomed.2020.104051,PII:S0010-4825(20)30382-6,PUBLISHER-ID:104051	ivermectin	DRUGBANK:DB00602	NCT04370223	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7547373	PMID:33131530	CORDID:yehnlabq	DOI:10.1016/j.compbiomed.2020.104051,PII:S0010-4825(20)30382-6,PUBLISHER-ID:104051	ivermectin	DRUGBANK:DB00602	NCT04374461	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7547373	PMID:33131530	CORDID:yehnlabq	DOI:10.1016/j.compbiomed.2020.104051,PII:S0010-4825(20)30382-6,PUBLISHER-ID:104051	ivermectin	DRUGBANK:DB00602	NCT04381962	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7547373	PMID:33131530	CORDID:yehnlabq	DOI:10.1016/j.compbiomed.2020.104051,PII:S0010-4825(20)30382-6,PUBLISHER-ID:104051	ivermectin	DRUGBANK:DB00602	NCT04382040	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7547373	PMID:33131530	CORDID:yehnlabq	DOI:10.1016/j.compbiomed.2020.104051,PII:S0010-4825(20)30382-6,PUBLISHER-ID:104051	ivermectin	DRUGBANK:DB00602	NCT04383002	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7547373	PMID:33131530	CORDID:yehnlabq	DOI:10.1016/j.compbiomed.2020.104051,PII:S0010-4825(20)30382-6,PUBLISHER-ID:104051	ivermectin	DRUGBANK:DB00602	NCT04385940	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7547373	PMID:33131530	CORDID:yehnlabq	DOI:10.1016/j.compbiomed.2020.104051,PII:S0010-4825(20)30382-6,PUBLISHER-ID:104051	ivermectin	DRUGBANK:DB00602	NCT04387240	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7547373	PMID:33131530	CORDID:yehnlabq	DOI:10.1016/j.compbiomed.2020.104051,PII:S0010-4825(20)30382-6,PUBLISHER-ID:104051	ivermectin	DRUGBANK:DB00602	NCT04394416	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7547373	PMID:33131530	CORDID:yehnlabq	DOI:10.1016/j.compbiomed.2020.104051,PII:S0010-4825(20)30382-6,PUBLISHER-ID:104051	ivermectin	DRUGBANK:DB00602	NCT04400890	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7547373	PMID:33131530	CORDID:yehnlabq	DOI:10.1016/j.compbiomed.2020.104051,PII:S0010-4825(20)30382-6,PUBLISHER-ID:104051	ivermectin	DRUGBANK:DB00602	NCT04407273	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7547373	PMID:33131530	CORDID:yehnlabq	DOI:10.1016/j.compbiomed.2020.104051,PII:S0010-4825(20)30382-6,PUBLISHER-ID:104051	ivermectin	DRUGBANK:DB00602	NCT04407286	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7547373	PMID:33131530	CORDID:yehnlabq	DOI:10.1016/j.compbiomed.2020.104051,PII:S0010-4825(20)30382-6,PUBLISHER-ID:104051	ivermectin	DRUGBANK:DB00602	NCT04412252	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7547373	PMID:33131530	CORDID:yehnlabq	DOI:10.1016/j.compbiomed.2020.104051,PII:S0010-4825(20)30382-6,PUBLISHER-ID:104051	ivermectin	DRUGBANK:DB00602	NCT04412486	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7547373	PMID:33131530	CORDID:yehnlabq	DOI:10.1016/j.compbiomed.2020.104051,PII:S0010-4825(20)30382-6,PUBLISHER-ID:104051	ivermectin	DRUGBANK:DB00602	NCT04412785	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7547373	PMID:33131530	CORDID:yehnlabq	DOI:10.1016/j.compbiomed.2020.104051,PII:S0010-4825(20)30382-6,PUBLISHER-ID:104051	ivermectin	DRUGBANK:DB00602	NCT04415151	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7547373	PMID:33131530	CORDID:yehnlabq	DOI:10.1016/j.compbiomed.2020.104051,PII:S0010-4825(20)30382-6,PUBLISHER-ID:104051	ivermectin	DRUGBANK:DB00602	NCT04419025	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7547373	PMID:33131530	CORDID:yehnlabq	DOI:10.1016/j.compbiomed.2020.104051,PII:S0010-4825(20)30382-6,PUBLISHER-ID:104051	ivermectin	DRUGBANK:DB00602	NCT04421508	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7547373	PMID:33131530	CORDID:yehnlabq	DOI:10.1016/j.compbiomed.2020.104051,PII:S0010-4825(20)30382-6,PUBLISHER-ID:104051	ivermectin	DRUGBANK:DB00602	NCT04425707	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7547373	PMID:33131530	CORDID:yehnlabq	DOI:10.1016/j.compbiomed.2020.104051,PII:S0010-4825(20)30382-6,PUBLISHER-ID:104051	ivermectin	DRUGBANK:DB00602	NCT04447534	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7547373	PMID:33131530	CORDID:yehnlabq	DOI:10.1016/j.compbiomed.2020.104051,PII:S0010-4825(20)30382-6,PUBLISHER-ID:104051	ivermectin	DRUGBANK:DB00602	NCT04451239	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7547373	PMID:33131530	CORDID:yehnlabq	DOI:10.1016/j.compbiomed.2020.104051,PII:S0010-4825(20)30382-6,PUBLISHER-ID:104051	ivermectin	DRUGBANK:DB00602	NCT04505592	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7547373	PMID:33131530	CORDID:yehnlabq	DOI:10.1016/j.compbiomed.2020.104051,PII:S0010-4825(20)30382-6,PUBLISHER-ID:104051	ivermectin	DRUGBANK:DB00602	NCT04509973	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7550915	PMID:33065092	CORDID:k0jw4ub0	DOI:10.1016/j.ejphar.2020.173643,PII:S0014-2999(20)30735-4,PUBLISHER-ID:173643	ivermectin	DRUGBANK:DB00602	ChiCTR2000029600	CTI:ChineseClinicalTrialIdentifier
PMCID:PMC7550915	PMID:33065092	CORDID:k0jw4ub0	DOI:10.1016/j.ejphar.2020.173643,PII:S0014-2999(20)30735-4,PUBLISHER-ID:173643	ivermectin	DRUGBANK:DB00602	ChiCTR2000030906	CTI:ChineseClinicalTrialIdentifier
PMCID:PMC7550915	PMID:33065092	CORDID:k0jw4ub0	DOI:10.1016/j.ejphar.2020.173643,PII:S0014-2999(20)30735-4,PUBLISHER-ID:173643	ivermectin	DRUGBANK:DB00602	ChiCTR2000031781	CTI:ChineseClinicalTrialIdentifier
PMCID:PMC7550915	PMID:33065092	CORDID:k0jw4ub0	DOI:10.1016/j.ejphar.2020.173643,PII:S0014-2999(20)30735-4,PUBLISHER-ID:173643	ivermectin	DRUGBANK:DB00602	ISRCTN89951424	CTI:IRCTClinicalTrialIdentifier
PMCID:PMC7550915	PMID:33065092	CORDID:k0jw4ub0	DOI:10.1016/j.ejphar.2020.173643,PII:S0014-2999(20)30735-4,PUBLISHER-ID:173643	ivermectin	DRUGBANK:DB00602	NCT04276688	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7550915	PMID:33065092	CORDID:k0jw4ub0	DOI:10.1016/j.ejphar.2020.173643,PII:S0014-2999(20)30735-4,PUBLISHER-ID:173643	ivermectin	DRUGBANK:DB00602	NCT04276987	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7550915	PMID:33065092	CORDID:k0jw4ub0	DOI:10.1016/j.ejphar.2020.173643,PII:S0014-2999(20)30735-4,PUBLISHER-ID:173643	ivermectin	DRUGBANK:DB00602	NCT04283461	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7550915	PMID:33065092	CORDID:k0jw4ub0	DOI:10.1016/j.ejphar.2020.173643,PII:S0014-2999(20)30735-4,PUBLISHER-ID:173643	ivermectin	DRUGBANK:DB00602	NCT04302519	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7550915	PMID:33065092	CORDID:k0jw4ub0	DOI:10.1016/j.ejphar.2020.173643,PII:S0014-2999(20)30735-4,PUBLISHER-ID:173643	ivermectin	DRUGBANK:DB00602	NCT04313322	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7550915	PMID:33065092	CORDID:k0jw4ub0	DOI:10.1016/j.ejphar.2020.173643,PII:S0014-2999(20)30735-4,PUBLISHER-ID:173643	ivermectin	DRUGBANK:DB00602	NCT04324606	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7550915	PMID:33065092	CORDID:k0jw4ub0	DOI:10.1016/j.ejphar.2020.173643,PII:S0014-2999(20)30735-4,PUBLISHER-ID:173643	ivermectin	DRUGBANK:DB00602	NCT04333368	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7550915	PMID:33065092	CORDID:k0jw4ub0	DOI:10.1016/j.ejphar.2020.173643,PII:S0014-2999(20)30735-4,PUBLISHER-ID:173643	ivermectin	DRUGBANK:DB00602	NCT04336410	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7550915	PMID:33065092	CORDID:k0jw4ub0	DOI:10.1016/j.ejphar.2020.173643,PII:S0014-2999(20)30735-4,PUBLISHER-ID:173643	ivermectin	DRUGBANK:DB00602	NCT04341493	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7550915	PMID:33065092	CORDID:k0jw4ub0	DOI:10.1016/j.ejphar.2020.173643,PII:S0014-2999(20)30735-4,PUBLISHER-ID:173643	ivermectin	DRUGBANK:DB00602	NCT04345419	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7550915	PMID:33065092	CORDID:k0jw4ub0	DOI:10.1016/j.ejphar.2020.173643,PII:S0014-2999(20)30735-4,PUBLISHER-ID:173643	ivermectin	DRUGBANK:DB00602	NCT04355728	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7550915	PMID:33065092	CORDID:k0jw4ub0	DOI:10.1016/j.ejphar.2020.173643,PII:S0014-2999(20)30735-4,PUBLISHER-ID:173643	ivermectin	DRUGBANK:DB00602	NCT04360356	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7550915	PMID:33065092	CORDID:k0jw4ub0	DOI:10.1016/j.ejphar.2020.173643,PII:S0014-2999(20)30735-4,PUBLISHER-ID:173643	ivermectin	DRUGBANK:DB00602	NCT04361318	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7550915	PMID:33065092	CORDID:k0jw4ub0	DOI:10.1016/j.ejphar.2020.173643,PII:S0014-2999(20)30735-4,PUBLISHER-ID:173643	ivermectin	DRUGBANK:DB00602	NCT04368728	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7550915	PMID:33065092	CORDID:k0jw4ub0	DOI:10.1016/j.ejphar.2020.173643,PII:S0014-2999(20)30735-4,PUBLISHER-ID:173643	ivermectin	DRUGBANK:DB00602	NCT04456595	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7550915	PMID:33065092	CORDID:k0jw4ub0	DOI:10.1016/j.ejphar.2020.173643,PII:S0014-2999(20)30735-4,PUBLISHER-ID:173643	ivermectin	DRUGBANK:DB00602	NCT04471519	CTI:AmericanClinicalTrialIdentifier
